"Year","Chapter","IsChp","Article","Art","FS23X1","FS23X2","FS23X3","FS23X4","FS23X5","FS23X6","FS23X7","FS23X8","FS23X9"
2018,"VII",TRUE,"Злочини у сфері господарської діяльності (р. VІІ КК України)",NA,160,54,3,0,0,0,1,140,64
2018,"VII",FALSE,"Виготовлення, зберігання, придбання, перевезення, пересилання, ввезення в Україну з метою використання при продажу товарів, збуту або збут підроблених грошей, державних цінних паперів, білетів державної лотереї, марок акцизного податку чи голографічних захисних елементів, ст.199","199",6,4,0,0,0,0,0,5,2
2018,"VII",FALSE,"Незаконні дії з документами на переказ, платіжними картками та іншими засобами доступу до банківських рахунків, електронними грошима, обладнанням для їх виготовлення, ст.200","200",3,0,0,0,0,0,1,7,1
2018,"VII",FALSE,"Зайняття гральним бізнесом, ст.203-2","203-2",4,3,0,0,0,0,0,0,0
2018,"VII",FALSE,"Незаконне виготовлення, зберігання, збут або транспортування з метою збуту підакцизних  товарів, ст.204","204",35,24,0,0,0,0,0,12,5
2018,"VII",FALSE,"Фіктивне підприємництво, ст.205","205",79,14,1,0,0,0,0,24,9
2018,"VII",FALSE,"Підроблення документів, які подаються для проведення державної реєстрації юридичної особи та фізичних осіб-підприємців, ст.205-1","205-1",22,6,2,0,0,0,0,13,4
2018,"VII",FALSE,"Протиправне заволодіння майном підприємства, установи, організації, ст.206-2","206-2",1,0,0,0,0,0,0,0,0
2018,"VII",FALSE,"Легалізація (відмивання) доходів, одержаних злочинним шляхом, ст.209","209",12,9,0,0,0,0,0,10,1
2018,"VII",FALSE,"Нецільове використання бюджетних коштів, здійснення видатків бюджету чи надання кредитів з бюджету без встановлених бюджетних призначень або з їх перевищенням, ст.210","210",0,0,0,0,0,0,0,1,0
2018,"VII",FALSE,"Видання нормативно-правових актів, що зменшують надходження бюджету або збільшують витрати бюджету всупереч закону, ст.211","211",0,0,0,0,0,0,0,0,0
2018,"VII",FALSE,"Ухилення від сплати податків, зборів (обов'язкових платежів), ст.212","212",12,6,0,0,0,0,0,3,0
2018,"VII",FALSE,"Порушення порядку здійснення операцій з металобрухтом, ст.213","213",1,0,0,0,0,0,0,63,40
2018,"VII",FALSE,"Доведення банку до неплатоспроможності, ст.218-1","218-1",0,0,0,0,0,0,0,0,0
2018,"VII",FALSE,"Порушення порядку ведення бази даних про вкладників або порядку формування звітності, ст.220-1","220-1",0,0,0,0,0,0,0,0,0
2018,"VII",FALSE,"Фальсифікація фінансових документів та звітності фінансової організації, приховування неплатоспроможності фінансової установи або підстав для відкликання (анулювання) ліцензії фінансової установи, ст.220-2","220-2",0,0,0,0,0,0,0,0,0
2018,"VII",FALSE,"Шахрайство з фінансовими ресурсами, ст.222","222",0,0,0,0,0,0,0,3,0
2018,"VII",FALSE,"Підроблення документів, які подаються для реєстрації випуску цінних паперів, ст.223-1","223-1",0,0,0,0,0,0,0,0,0
2018,"VII",FALSE,"Незаконна приватизація державного, комунального майна, ст.233","233",0,0,0,0,0,0,0,0,0
2018,"VIII",TRUE,"Злочини проти довкілля (р. VІІІ КК України)",NA,127,3,0,5,2,1,0,158,77
2018,"VIII",FALSE,"Порушення правил охорони або використання надр, ст.240","240",37,3,0,3,2,0,0,3,1
2018,"VIII",FALSE,"Незаконна порубка лісу, ст.246","246",31,0,0,2,0,1,0,83,46
2018,"IX",TRUE,"Злочини проти громадської безпеки (р. IX КК України)",NA,113,34,2,2,0,207,12,1686,1002
2018,"IX",FALSE,"Створення злочинної організації, ст.255","255",5,5,0,0,0,0,0,1,0
2018,"IX",FALSE,"Сприяння учасникам злочинних організацій та укриття їх злочинної діяльності, ст.256","256",0,0,0,0,0,0,0,0,0
2018,"IX",FALSE,"Бандитизм, ст.257","257",8,8,2,0,0,1,0,1,1
2018,"IX",FALSE,"Терористичний акт, ст.258","258",11,2,0,0,0,0,0,4,1
2018,"IX",FALSE,"Втягнення у вчинення терористичного акту, ст.258-1","258-1",0,0,0,0,0,0,0,0,0
2018,"IX",FALSE,"Публічні заклики до вчинення терористичного акту, ст.258-2","258-2",0,0,0,0,0,0,0,0,0
2018,"IX",FALSE,"Створення терористичної групи чи терористичної організації, ст.258-3","258-3",4,0,0,0,0,0,0,0,0
2018,"IX",FALSE,"Сприяння вчиненню терористичного акту , ст.258-4","258-4",0,0,0,0,0,0,0,0,0
2018,"IX",FALSE,"Фінансування тероризму, ст.258-5","258-5",0,0,0,0,0,0,0,2,0
2018,"IX",FALSE,"Завідомо неправдиве повідомлення про загрозу безпеці громадян, знищення чи пошкодження об’єктів  власності, ст.259","259",0,0,0,0,0,35,0,26,18
2018,"IX",FALSE,"Створення не передбачених законом воєнізованих або збройних формувань, ст.260","260",0,0,0,0,0,0,0,26,13
2018,"IX",FALSE,"Викрадення, привласнення, вимагання вогнепальної зброї, бойових припасів, вибухових речовин чи радіоактивних матеріалів або заволодіння ними шляхом шахрайства або зловживанням службовим становищем, ст.262","262",0,0,0,0,0,2,0,1,0
2018,"IX",FALSE,"Незаконне поводження зі зброєю, бойовими припасами або вибуховими речовинами, ст.263","263",98,24,2,2,0,171,12,1628,970
2018,"IX",FALSE,"Незаконне виготовлення, переробка чи ремонт вогнепальної зброї або фальсифікація, незаконне видалення чи зміна її маркування, або незаконне виготовлення бойових припасів, вибухових речовин чи вибухових пристроїв, ст.263-1","263-1",3,0,0,0,0,4,0,42,19
2018,"IX",FALSE,"Недбале зберігання вогнепальної зброї або бойових припасів, ст.264","264",0,0,0,0,0,0,0,1,0
2018,"IX",FALSE,"Незаконне поводження з радіоактивними матеріалами, ст.265","265",1,0,0,0,0,0,0,0,0
2018,"IX",FALSE,"Порушення правил поводження з вибуховими, легкозаймистими та їдкими речовинами або радіоактивними матеріалами, ст.267","267",0,0,0,0,0,0,0,0,0
2018,"X",TRUE,"Злочини проти безпеки виробництва (р. X КК України)",NA,1,0,0,0,0,0,0,1,0
2018,"XI",TRUE,"Злочини проти безпеки руху та експлуатації транспорту (р. XІ КК України)",NA,497,30,7,106,46,899,33,881,543
2018,"XI",FALSE,"Порушення правил безпеки руху або експлуатації залізничного, водного чи повітряного транспорту, ст.276","276",0,0,0,0,0,0,0,0,0
2018,"XI",FALSE,"Порушення правил безпеки дорожнього руху або експлуатації транспорту особами, які керують транспортними засобами, ст.286","286",0,0,0,0,0,507,28,128,36
2018,"XI",FALSE,"Незаконне заволодіння транспортним засобом, ст.289","289",473,21,7,105,46,386,5,733,496
2018,"XI",FALSE,"Знищення, підробка або заміна номерів вузлів та агрегатів транспортного засобу, ст.290","290",1,0,0,0,1,0,0,2,1
2018,"XII",TRUE,"Злочини проти громадського порядку та моральності (р. XІІ КК України)",NA,766,39,0,208,38,592,7,559,310
2018,"XII",FALSE,"Хуліганство, ст.296","296",495,9,0,99,36,534,4,279,142
2018,"XII",FALSE,"Наруга над могилою, іншим місцем поховання або над тілом померлого, ст.297","297",80,0,0,3,0,35,2,181,121
2018,"XII",FALSE,"Ввезення, виготовлення, збут і розповсюдження порнографічних предметів, ст.301","301",23,12,0,6,0,0,0,25,7
2018,"XII",FALSE,"Створення або утримання місць розпусти і звідництво, ст.302","302",18,12,0,0,0,0,0,11,4
2018,"XII",FALSE,"Сутенерство або втягнення особи в заняття проституцією, ст.303","303",21,10,0,0,0,0,0,6,1
2018,"XII",FALSE,"Втягнення неповнолітніх у злочинну діяльність, ст.304","304",104,2,0,98,2,14,0,43,24
2018,"XIII",TRUE,"Злочини сфері обігу наркотичних засобів, психотропних речовин, їх аналогів або прекурсорів та інші злочини проти здоров'я населення (р. XІІІ КК України)",NA,203,74,4,8,0,160,438,4342,2699
2018,"XIII",FALSE,"Контрабанда наркотичних засобів, психотропних речовин, їх аналогів чи прекурсорів або фальсифікованих лікарських засобів, ст.305","305",13,7,2,0,0,0,14,10,1
2018,"XIII",FALSE,"Використання коштів, здобутих від незаконного обігу наркотичних засобів, психотропних речовин, їх аналогів, прекурсорів отруйних чи сильнодіючих речовин або отруйних чи сильнодіючих лікарських засобів, ст.306","306",15,14,1,0,0,0,0,5,3
2018,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, зберігання, перевезення, пересилання чи збут наркотичних засобів, психотропних речовин або їх аналогів, ст.307","307",136,65,2,7,0,3,51,364,225
2018,"XIII",FALSE,"Викрадення, привласнення, вимагання наркотичних засобів, психотропних речовин або їх аналогів чи заволодіння ними шляхом шахрайства або зловживання службовим становищем, ст.308","308",0,0,0,0,0,1,0,4,2
2018,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, зберігання, перевезення чи пересилання наркотичних засобів, психотропних речовин або їх аналогів  без мети збуту, ст.309","309",64,8,0,1,0,153,375,3836,2418
2018,"XIII",FALSE,"Посів або вирощування снотворного маку чи конопель, ст.310","310",9,0,0,0,0,3,12,332,162
2018,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, зберігання, перевезення чи пересилання прекурсорів, ст.311","311",30,14,0,0,0,0,10,90,63
2018,"XIII",FALSE,"Викрадення, привласнення, вимагання прекурсорів або заволодіння ними шляхом шахрайства або зловживання службовим становищем, ст.312","312",0,0,0,0,0,0,0,0,0
2018,"XIII",FALSE,"Викрадення, привласнення, вимагання обладнання, призначеного для  виготовлення наркотичних засобів, психотропних речовин, або їх аналогів чи заволодіння ним шляхом шахрайства або зловживання службовим становищем та інші незаконні дії з таким обладнанням, ст.313","313",16,7,0,0,0,0,5,17,10
2018,"XIII",FALSE,"Незаконне введення в організм наркотичних засобів,  психотропних речовин або їх аналогів, ст.314","314",0,0,0,0,0,0,0,0,0
2018,"XIII",FALSE,"Схиляння до вживання наркотичних засобів,  психотропних речовин або їх аналогів, ст.315","315",0,0,0,0,0,3,1,11,5
2018,"XIII",FALSE,"Незаконне публічне вживання наркотичних засобів, ст.316","316",0,0,0,0,0,1,1,2,1
2018,"XIII",FALSE,"Організація або утримання місць для незаконного вживання, виробництва чи виготовлення наркотичних засобів, психотропних речовин або їх аналогів, ст.317","317",14,5,0,1,0,0,40,147,82
2018,"XIII",FALSE,"Незаконне виготовлення, підроблення, використання чи збут підроблених документів на отримання наркотичних засобів, психотропних речовин або прекурсорів, ст.318","318",0,0,0,0,0,0,0,1,0
2018,"XIII",FALSE,"Незаконна видача рецепта на право придбання наркотичних засобів або психотропних речовин, ст.319","319",0,0,0,0,0,0,0,0,0
2018,"XIII",FALSE,"Порушення встановлених правил обігу наркотичних засобів, психотропних речовин, їх аналогів  або прекурсорів, ст.320","320",0,0,0,0,0,0,0,0,0
2018,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, перевезення, пересилання, зберігання з метою збуту або збут отруйних чи сильнодіючих речовин або отруйних чи сильнодіючих лікарських засобів, ст.321","321",9,5,0,0,0,1,0,24,14
2018,"XIII",FALSE,"Незаконна організація або утримання місць для вживання одурманюючих засобів, ст.322","322",0,0,0,0,0,0,0,0,0
2018,"XIII",FALSE,"Спонукання неповнолітніх до застосування допінгу, ст.323","323",0,0,0,0,0,0,0,0,0
2018,"XIII",FALSE,"Схиляння неповнолітніх до вживання одурманюючих засобів, ст.324","324",0,0,0,0,0,0,0,0,0
2018,"XIV",TRUE,"Злочини у сфері охорони державної таємниці, недоторканності державних кордонів, забезпечення призову та мобілізації (р. XІV КК України)",NA,29,2,0,1,0,0,0,18,4
2018,"XIV",FALSE,"Незаконне переправлення осіб через державний кордон України, ст.332","332",29,2,0,1,0,0,0,7,2
2018,"XIV",FALSE,"Порушення порядку в'їзду на тимчасово окуповану територію України та виїзду з неї, ст.332-1","332-1",0,0,0,0,0,0,0,0,0
2018,"XIV",FALSE,"Ухилення від призову на строкову військову службу, військову службу за призовом осіб офіцерського складу, ст.335","335",0,0,0,0,0,0,0,6,2
2018,"XIV",FALSE,"Ухилення від проходження служби цивільного захисту в особливий період чи у разі проведення цільової мобілізації, ст.336-1","336-1",0,0,0,0,0,0,0,0,0
2018,"XV",TRUE,"Злочини проти авторитету органів державної влади, органів місцевого самоврядування,об'єднань громадян та злочини проти журналістів  (р. XV КК України)",NA,311,16,0,14,6,323,6,785,486
2018,"XV",FALSE,"Захоплення державних або громадських будівель чи споруд, ст.341","341",0,0,0,0,0,0,0,0,0
2018,"XV",FALSE,"Опір представникові влади, працівникові правоохоронного органу, державному виконавцю, приватному виконавцю, члену громадського формування з охорони громадського порядку і державного кордону або військовослужбовцеві, уповноваженій особі Фонду гарантування вкладів фізичних осіб, ст. 342","342",47,0,0,0,0,87,2,45,28
2018,"XV",FALSE,"Погроза або насильство щодо працівника правоохоронного органу, ст.345","345",50,2,0,1,1,171,1,103,58
2018,"XV",FALSE,"Погроза або насильство щодо журналіста, ст.345-1","345-1",3,0,0,0,0,0,0,1,0
2018,"XV",FALSE,"Умисне знищення або пошкодження майна працівника правоохоронного органу, працівника органу державної виконавчої служби чи приватного виконавця, ст.347","347",0,0,0,0,0,1,0,3,1
2018,"XV",FALSE,"Умисне знищення або пошкодження майна журналіста, ст.347-1","347-1",0,0,0,0,0,0,0,0,0
2018,"XV",FALSE,"Посягання на життя працівника правоохоронного органу, члена громадського формування з охорони громадського порядку і державного кордону або військовослужбовця, ст.348","348",1,0,0,0,0,11,0,6,6
2018,"XV",FALSE,"Посягання на життя журналіста, ст.348-1","348-1",0,0,0,0,0,0,0,0,0
2018,"XV",FALSE,"Захоплення представника влади або працівника правоохоронного органу як заручника, ст.349","349",0,0,0,0,0,0,0,0,0
2018,"XV",FALSE,"Захоплення журналіста як заручника, ст.349-1","349-1",0,0,0,0,0,0,0,0,0
2018,"XV",FALSE,"Примушування до виконання чи невиконання цивільно-правових зобов'язань, ст.355","355",15,0,0,0,0,4,0,10,7
2018,"XV",FALSE,"Викрадення, привласнення, вимагання документів, штампів, печаток, заволодіння ними шляхом шахрайства чи зловживання службовим становищем або їх пошкодження, ст.357","357",72,6,0,9,3,81,2,352,225
2018,"XV",FALSE,"Підроблення документів, печаток, штампів та бланків, збут чи використання підроблених документів, печаток, штампів, ст.358","358",100,9,0,0,0,5,1,208,112
2018,"XVI",TRUE,"Злочини у сфері використання електронно-обчислювальних машин (комп'ютерів ), систем та комп'ютерних мереж і мереж електрозв'язку (р. XVI КК України)",NA,9,0,0,2,0,1,1,10,4
2018,"XVI",FALSE,"Несанкціоноване втручання в роботу електронно-обчислювальних машин (комп'ютерів), автоматизованих систем, комп'ютерних мереж чи мереж електрозв'язку, ст.361","361",5,0,0,0,0,1,1,8,4
2018,"XVI",FALSE,"Створення з метою використання, розповсюдження або збуту шкідливих програмних чи технічних засобів, а також їх розповсюдження або збут, ст.361-1","361-1",2,0,0,2,0,0,0,0,0
2018,"XVI",FALSE,"Несанкціоновані збут або розповсюдження інформації з обмеженим доступом, яка зберігається в електронно-обчислювальних машинах (комп'ютерах), автоматизованих системах, комп'ютерних мережах або на носіях такої інформації, ст.361-2","361-2",0,0,0,0,0,0,0,0,0
2018,"XVI",FALSE,"Несанкціоновані дії з інформацією, яка оброблюється в електронно-обчислювальних машинах (комп’ютерах), автоматизованих системах, комп'ютерних мережах або зберігається на носіях такої інформації, вчинені особою, яка має право доступу до неї, ст.362","362",2,0,0,0,0,0,0,2,0
2018,"XVII",TRUE,"Злочини у сфері службової діяльності та професійної діяльності, пов'язаної з наданням публічних послуг (р. XVII КК України)",NA,187,17,0,0,0,48,3,102,35
2018,"XVII",FALSE,"Зловживання владою або службовим становищем, ст.364","364",12,0,0,0,0,0,0,3,0
2018,"XVII",FALSE,"Зловживання повноваженнями службовою особою юридичної особи приватного права незалежно від організаційно-правової форми, ст.364-1","364-1",0,0,0,0,0,0,0,2,0
2018,"XVII",FALSE,"Перевищення влади або службових повноважень працівником правоохоронного органу, ст.365","365",16,3,0,0,0,4,0,1,1
2018,"XVII",FALSE,"Зловживання повноваженнями особами, які надають публічні послуги, ст.365-2","365-2",1,0,0,0,0,0,0,1,0
2018,"XVII",FALSE,"Службове підроблення, ст.366","366",58,5,0,0,0,0,0,26,2
2018,"XVII",FALSE,"Декларування недостовірної інформації, ст. 366-1","366-1",0,0,0,0,0,0,0,9,2
2018,"XVII",FALSE,"Службова недбалість, ст.367","367",2,0,0,0,0,0,0,2,0
2018,"XVII",FALSE,"Прийняття пропозиції, обіцянки або одержання неправомірної вигоди службовою особою, ст.368","368",68,3,0,0,0,0,1,6,0
2018,"XVII",FALSE,"Незаконне збагачення, ст.368-2","368-2",0,0,0,0,0,0,0,0,0
2018,"XVII",FALSE,"Підкуп службової особи юридичної особи приватного права незалежно від організаційно-правової форми, ст.368-3","368-3",3,0,0,0,0,0,0,3,0
2018,"XVII",FALSE,"Підкуп особи, яка надає публічні послуги, ст.368-4","368-4",0,0,0,0,0,0,0,0,0
2018,"XVII",FALSE,"Пропозиція, обіцянка або надання неправомірної вигоди службовій особі, ст.369","369",24,6,0,0,0,44,2,50,28
2018,"XVII",FALSE,"Зловживання впливом, ст.369-2","369-2",17,0,0,0,0,0,0,6,2
2018,"XVII",FALSE,"Протиправний вплив на результати офіційних спортивних змагань, ст.369-3","369-3",0,0,0,0,0,0,0,0,0
2018,"XVII",FALSE,"Провокація підкупу, ст.370","370",0,0,0,0,0,0,0,0,0
2018,"XVIII",TRUE,"Злочини проти правосуддя (р. XVIII КК України)",NA,30,3,0,0,0,39,1,1352,1235
2018,"XVIII",FALSE,"Постановлення суддею (суддями) завідомо неправосудного вироку, рішення, ухвали або постанови, ст.375","375",0,0,0,0,0,0,0,0,0
2018,"XVIII",FALSE,"Погроза або насильство щодо судді, народного засідателя чи присяжного, ст.377","377",0,0,0,0,0,1,0,2,1
2018,"XVIII",FALSE,"Посягання на життя судді, народного засідателя чи присяжного у зв’язку з їх діяльністю, пов’язаною із здійсненням  правосуддя, ст.379","379",0,0,0,0,0,0,0,1,1
2018,"XVIII",FALSE,"Невиконання судового рішення, ст.382","382",2,0,0,0,0,3,0,9,4
2018,"XVIII",FALSE,"Умисне невиконання угоди про примирення або про визнання винуватості, ст.389-1","389-1",0,0,0,0,0,0,0,7,7
2018,"XVIII",FALSE,"Дії, що дезорганізують роботу установ виконання покарань, ст.392","392",0,0,0,0,0,0,0,1,1
2018,"XVIII",FALSE,"Втеча з місця позбавлення волі або з-під варти, ст.393","393",8,3,0,0,0,3,0,30,26
2018,"XVIII",FALSE,"Порушення правил адміністративного нагляду, ст.395","395",0,0,0,0,0,14,0,471,430
2018,"XVIII",FALSE,"Погроза або насильство щодо захисника чи представника особи, ст.398","398",0,0,0,0,0,0,0,0,0
2018,"XVIII",FALSE,"Посягання на життя захисника чи представника особи у зв’язку з діяльністю, пов’язаною з наданням правової допомоги, ст.400","400",0,0,0,0,0,0,0,0,0
2018,"XIX",TRUE,"Злочини проти встановленого порядку несення військової служби  (військові злочини) (р. XIХ КК України)",NA,6,3,0,0,0,16,1,72,24
2018,"XIX",FALSE,"Опір начальникові або примушування його до порушення службових обов’язків, ст.404","404",0,0,0,0,0,0,0,0,0
2018,"XIX",FALSE,"Погроза або насильство щодо начальника, ст.405","405",0,0,0,0,0,3,0,0,0
2018,"XIX",FALSE,"Порушення статутних правил взаємовідносин між військовослужбовцями за відсутності відносин підлеглості, ст.406","406",2,0,0,0,0,4,0,0,0
2018,"XIX",FALSE,"Самовільне залишення військової частини або місця служби, ст.407","407",0,0,0,0,0,3,0,70,22
2018,"XIX",FALSE,"Дезертирство, ст.408","408",0,0,0,0,0,0,0,0,0
2018,"XIX",FALSE,"Ухилення від військової служби шляхом самокалічення або іншим способом, ст.409","409",0,0,0,0,0,0,0,0,0
2018,"XIX",FALSE,"Викрадення, привласнення, вимагання військовослужбовцем зброї, бойових припасів, вибухових або інших бойових речовин, засобів пересування,  військової та спеціальної техніки чи іншого військового майна, а також заволодіння ними шляхом шахрайства або зловживання службовим становищем, ст.410","410",4,3,0,0,0,0,1,1,1
2018,"XIX",FALSE,"Умисне знищення або пошкодження військового майна, ст.411","411",0,0,0,0,0,0,0,0,0
2018,"XIX",FALSE,"Порушення правил поводження зі зброєю, а також із речовинами і предметами, що становлять підвищену небезпеку для оточення, ст.414","414",0,0,0,0,0,2,0,0,0
2018,"XIX",FALSE,"Порушення правил водіння або експлуатації машин, ст.415","415",0,0,0,0,0,3,0,0,0
2018,"XIX",FALSE,"Порушення правил польотів або підготовки до них, ст.416","416",0,0,0,0,0,0,0,0,0
2018,"XIX",FALSE,"Порушення правил кораблеводіння, ст.417","417",0,0,0,0,0,0,0,0,0
2018,"XIX",FALSE,"Порушення статутних правил вартової служби чи патрулювання, ст.418","418",0,0,0,0,0,0,0,0,0
2018,"XIX",FALSE,"Порушення правил несення прикордонної служби, ст.419","419",0,0,0,0,0,0,0,0,0
2018,"XIX",FALSE,"Порушення правил несення бойового чергування, ст.420","420",0,0,0,0,0,0,0,0,0
2018,"XIX",FALSE,"Порушення статутних правил внутрішньої служби, ст.421","421",2,2,0,0,0,0,0,0,0
2018,"XIX",FALSE,"Розголошення відомостей військового характеру, що становлять державну таємницю, або втрата документів чи матеріалів, що містять такі відомості, ст.422","422",0,0,0,0,0,0,0,0,0
2018,"XIX",FALSE,"Недбале ставлення до військової служби, ст.425","425",0,0,0,0,0,0,0,0,0
2018,"XIX",FALSE,"Бездіяльність військової влади, ст.426","426",0,0,0,0,0,0,0,0,0
2018,"XIX",FALSE,"Перевищення військовою службовою особою влади чи службових повноважень, ст.426-1","426-1",0,0,0,0,0,1,0,1,1
2018,"XX",TRUE,"Злочини проти миру, безпеки людства та міжнародного правопорядку  (р. XX КК України)",NA,0,0,0,0,0,0,0,0,0
2018,"XX",FALSE,"Виготовлення, поширення комуністичної, нацистської символіки та пропаганда комуністичного та націонал-соціалістичного (нацистського) тоталітарних режимів, ст.436-1","436-1",0,0,0,0,0,0,0,0,0
