"","Year","Article","Part","Chapter","CRTOT","CONVIC","ACQUIT","CMED","CCLOSE","CONFES","RECONC","CIRCUMS","SPONS","AMNESTY","DEATH","COTHER","PROB","RELAMN","RELOTHR","SAMEVERD","CNOTCR","DENOPR","CEDU","LIFEIMP","IMP","IMP1","IMP12","IMP23","IMP35","IMP510","IMP1015","IMP1525","RESTOL","DISBAT","ARREST","CORRW","SRVRSTR","PUBLW","FINE","DEPR","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G185","G187"
"5614",2019,"Article  160",4,"V",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5615",2019,"Article  161",1,"V",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5616",2019,"Article  161",2,"V",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5617",2019,"Article  161",3,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5618",2019,"Article  162",1,"V",815,207,0,1,607,4,52,0,0,0,22,11,54,1,0,0,NA,518,NA,0,15,0,2,5,7,1,0,0,12,0,0,0,0,1,124,0,207,202,3,21,23,0,0,47,0,0,4,22,27,121,30,3,13,0,0,2,0,0,0,1,2,1,1,3,7,2,175,47,0,0,6,3,57,84,54,2,1,0,20,35,50,31,9,10,5,0,38,0,1,4,2,25,8,5,2,1,6,2,0,8,3,0,0
"5619",2019,"Article  162",2,"V",20,13,0,0,7,0,0,0,0,0,0,3,7,1,0,0,NA,4,NA,0,3,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,13,13,0,1,4,0,0,2,0,0,0,3,1,8,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,10,3,0,0,0,0,4,9,0,0,0,0,0,0,3,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0
"5620",2019,"Article  163",1,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5621",2019,"Article  163",2,"V",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5622",2019,"Article  164",1,"V",880,556,0,0,324,3,21,5,0,0,11,8,146,0,0,0,NA,276,NA,0,4,1,1,1,1,0,0,0,21,0,7,0,0,374,4,0,556,555,1,30,0,0,0,4,0,0,0,19,83,442,12,0,85,0,2,2,0,0,0,5,2,0,0,19,1,4,436,26,0,0,33,9,189,235,86,4,0,1,30,62,34,24,4,6,5,1,14,0,0,4,10,26,1,0,1,0,1,0,0,5,1,0,0
"5623",2019,"Article  164",2,"V",65,60,0,0,5,0,0,0,0,0,3,2,11,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,16,0,7,0,0,26,0,0,60,60,0,5,0,0,0,0,0,0,0,0,2,58,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,2,51,37,0,0,2,1,30,22,5,0,0,0,0,11,44,35,9,0,1,0,1,0,3,1,38,29,2,2,0,0,5,0,0,7,1,0,0
"5624",2019,"Article  165",1,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5625",2019,"Article  165",2,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5626",2019,"Article  166",0,"V",15,15,0,0,0,0,0,0,0,0,0,0,11,0,0,0,NA,0,NA,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,15,15,0,14,2,0,0,1,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,2,6,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5627",2019,"Article  167",0,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5628",2019,"Article  168",1,"V",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5629",2019,"Article  168",2,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5630",2019,"Article  169",1,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5631",2019,"Article  169",2,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5632",2019,"Article  170",0,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5633",2019,"Article  171",1,"V",3,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5634",2019,"Article  171",2,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5635",2019,"Article  171",3,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5636",2019,"Article  172",1,"V",5,1,0,0,4,0,1,0,0,0,0,3,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5637",2019,"Article  172",2,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5638",2019,"Article  173",1,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5639",2019,"Article  173",2,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5640",2019,"Article  174",0,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5641",2019,"Article  175",1,"V",22,0,0,0,22,4,0,3,0,0,0,13,0,0,0,0,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5642",2019,"Article  175",2,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5643",2019,"Article  176",1,"V",10,5,0,0,5,0,0,0,0,0,0,2,0,0,0,0,NA,3,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,0,0,0,0,0,0,0,0,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5644",2019,"Article  176",2,"V",2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5645",2019,"Article  176",3,"V",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5646",2019,"Article  177",1,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5647",2019,"Article  177",2,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5648",2019,"Article  177",3,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5649",2019,"Article  178",0,"V",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5650",2019,"Article  179",0,"V",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5651",2019,"Article  180",1,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5652",2019,"Article  180",2,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5653",2019,"Article  181",1,"V",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5654",2019,"Article  181",2,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5655",2019,"Article  182",0,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5656",2019,"Article  183",1,"V",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5657",2019,"Article  183",2,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5658",2019,"Article  184",1,"V",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5659",2019,"Article  184",2,"V",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5660",2019,"Article  185",1,"VI",13933,13192,2,93,646,2,34,121,108,2,229,54,1950,48,91,0,NA,96,NA,0,257,102,59,47,40,9,0,0,6,2,174,4,0,2243,8354,0,13192,13037,135,3218,20,0,0,1010,3,173,346,2379,1866,6576,1635,217,1231,2,28,69,7,11,0,50,90,256,315,505,659,205,9755,496,9,0,796,292,3318,5904,2588,203,91,32,943,1518,583,440,81,62,106,11,164,27,19,187,69,321,82,42,23,17,74,23,0,97,9,0,0
"5661",2019,"Article  185",2,"VI",10819,10056,5,34,724,1,7,11,35,0,498,90,4971,51,39,0,NA,82,NA,0,3104,344,883,793,988,96,0,0,309,0,1176,3,0,84,286,0,10056,9962,76,1395,1773,0,0,694,5,117,214,1421,1708,5755,797,44,549,0,9,10,2,2,0,24,33,165,114,247,208,191,8490,5222,1,11,313,157,2372,4654,2323,159,78,56,360,843,5835,2733,909,2193,183,8,5238,40,20,243,103,3048,688,477,138,73,927,373,5,1094,73,0,0
"5662",2019,"Article  185",3,"VI",9260,8759,7,83,411,0,3,0,0,0,338,39,5122,5,9,1,NA,30,NA,0,3374,26,48,1082,2019,197,2,0,19,0,54,2,0,71,92,0,8759,8677,62,435,2328,0,0,743,6,275,420,1633,1483,4321,597,30,405,0,6,25,1,0,0,14,29,349,123,276,127,94,7287,3254,7,16,153,94,1994,3869,2312,247,90,52,523,952,3567,1631,586,1350,138,12,3032,37,30,212,106,1596,512,379,78,55,556,253,6,852,45,0,0
"5663",2019,"Article  185",4,"VI",33,32,0,0,1,0,0,0,0,0,0,1,23,0,0,0,NA,0,NA,0,9,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,32,27,5,1,15,0,0,1,0,2,4,5,5,15,1,0,4,0,0,0,0,0,0,0,0,0,2,3,0,0,23,7,0,0,2,1,5,16,7,0,1,0,0,3,9,5,1,3,1,0,7,0,0,1,0,3,4,3,1,0,1,0,0,1,0,0,0
"5664",2019,"Article  185",5,"VI",39,34,1,0,4,0,0,0,0,0,2,0,8,0,2,0,NA,2,NA,0,24,0,0,1,7,15,1,0,0,0,0,0,0,0,0,0,34,27,7,1,14,16,0,0,0,0,2,3,6,21,2,0,2,2,0,0,0,0,0,1,0,0,0,3,0,0,26,8,0,0,4,2,3,12,13,0,0,0,1,2,8,4,2,2,1,0,6,0,1,0,0,7,1,1,0,0,0,0,0,0,0,0,0
"5665",2019,"Article  186",1,"VI",1050,987,1,13,49,0,3,9,4,0,19,9,242,4,8,0,NA,5,NA,0,49,17,16,3,10,3,0,0,0,0,29,2,0,115,532,0,987,974,12,90,7,0,0,146,3,28,60,248,176,427,47,1,101,0,2,8,1,0,0,7,3,38,25,46,16,14,724,55,1,1,46,24,251,428,193,33,12,5,71,103,61,46,7,8,15,1,24,2,1,17,1,37,10,7,3,0,5,3,0,8,1,0,0
"5666",2019,"Article  186",2,"VI",2272,2165,3,17,87,0,0,0,1,0,75,3,955,3,5,0,NA,8,NA,0,1176,4,22,15,1036,98,1,0,4,0,9,1,1,1,10,0,2165,2122,38,68,607,0,0,321,6,59,109,563,455,941,38,0,154,0,3,14,0,1,0,2,17,64,50,48,12,37,1757,1045,1,5,36,21,472,1011,545,50,30,14,87,156,1184,486,229,469,52,2,1036,11,8,46,29,611,152,112,31,9,188,69,0,222,11,0,0
"5667",2019,"Article  186",3,"VI",380,359,0,10,11,0,0,0,0,0,8,2,112,0,2,0,NA,1,NA,0,241,0,2,6,172,61,0,0,1,1,1,0,0,0,1,0,359,352,7,12,148,0,0,74,1,4,11,73,82,164,24,1,20,0,0,3,0,0,0,0,1,9,4,10,4,3,305,186,0,0,8,1,74,161,97,7,11,1,11,25,204,80,33,91,9,1,175,1,3,11,4,121,26,21,3,2,24,5,0,30,3,0,0
"5668",2019,"Article  186",4,"VI",9,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,NA,0,8,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,9,9,0,0,6,2,0,0,0,0,0,2,3,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7,2,0,0,0,0,7,1,1,0,0,0,0,3,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"5669",2019,"Article  186",5,"VI",9,8,0,0,1,0,0,0,0,0,1,0,2,0,0,0,NA,0,NA,0,6,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,0,3,4,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,1,0,1,3,3,0,0,0,1,2,2,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"5670",2019,"Article  187",1,"VI",244,230,0,7,7,0,0,0,0,0,7,0,90,0,0,0,NA,0,NA,0,137,2,3,37,80,15,0,0,0,1,0,0,0,0,1,0,230,224,6,6,11,0,0,47,0,6,10,53,57,100,4,0,17,0,0,5,0,0,0,1,2,9,2,11,2,3,177,89,0,1,7,3,54,100,49,12,5,0,10,30,97,48,16,33,8,2,77,0,2,5,3,57,13,11,2,0,13,4,0,13,1,0,0
"5671",2019,"Article  187",2,"VI",200,192,0,1,7,0,0,0,0,0,4,3,42,0,3,0,NA,0,NA,0,146,0,0,2,15,129,0,0,0,0,1,0,0,0,0,0,192,188,3,1,122,0,0,38,1,8,31,49,34,66,4,0,7,0,0,2,0,0,0,0,1,14,8,8,0,4,148,89,0,0,4,2,32,91,51,9,3,0,6,10,96,45,21,30,6,3,80,2,2,3,0,58,14,9,4,1,10,4,0,14,0,0,0
"5672",2019,"Article  187",3,"VI",151,140,1,2,8,0,0,0,0,0,6,2,5,0,1,0,NA,0,NA,0,133,0,0,2,12,107,12,0,0,0,0,0,0,1,0,0,140,135,5,3,81,0,0,25,3,3,6,28,29,69,5,0,6,0,0,2,0,0,0,1,0,3,4,6,1,0,115,66,1,1,3,3,23,58,35,6,12,1,4,18,75,25,15,35,5,1,64,1,1,1,2,40,12,11,1,0,14,9,1,6,2,0,0
