"Year","Chapter","IsChp","Article","Art","FS1","FS2","FS3","FS4","FS5","FS6","FS7","FS8","FS9","FS10","FS11","FS12","FS13","FS14","FS15","FS16","FS17","FS18","FS19","FS20","FS21","FS22","FS23","FS24","FS25"
2020,"II",FALSE,"Умисне вбивство, ст. 115","115",1277,0,2,0,897,662,0,7,14,142,299,296,74,65,116,76,212,589,14,6,882,14,1,0,0
2020,"II",FALSE,"Умисне вбивство при перевищенні меж необхідної оборони або у разі перевищення заходів, необхідних для затримання злочинця, ст. 118","118",17,0,0,0,17,4,0,0,1,2,3,5,1,5,4,2,4,11,0,0,17,0,0,0,0
2020,"II",FALSE,"Умисне тяжке тілесне ушкодження, ст. 121","121",1690,0,2,0,1400,561,2,10,32,304,499,409,60,84,150,119,337,914,22,8,1376,23,1,1,0
2020,"II",FALSE,"Умисне середньої тяжкості тілесне ушкодження, ст. 122","122",1694,0,0,0,1622,42,0,19,53,590,514,322,58,66,73,141,392,1064,20,5,1611,11,0,0,1
2020,"II",FALSE,"Домашнє насильство, ст. 126-1","126-1",1678,0,0,0,1638,7,0,0,0,130,570,741,114,83,53,58,402,1160,15,3,1629,8,1,0,0
2020,"III",TRUE,"Кримінальні правопорушення проти волі, честі та гідності особи (р. IІІ Кримінального кодексу України )",NA,373,0,6,0,253,85,0,1,6,95,103,40,4,4,19,38,42,163,6,4,242,11,0,1,0
2020,"III",FALSE,"Незаконне позбавлення волі або викрадення людини, ст. 146","146",323,0,6,0,228,75,0,1,6,85,93,35,4,4,7,30,40,153,4,1,218,10,0,1,0
2020,"III",FALSE,"Насильницьке зникнення, ст. 146-1","146-1",4,0,0,0,4,2,0,0,0,1,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0
2020,"III",FALSE,"Захоплення заручників, ст. 147","147",5,0,0,0,2,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0
2020,"III",FALSE,"Торгівля людьми, ст. 149","149",36,0,0,0,14,7,0,0,0,5,5,4,0,0,8,2,2,8,1,1,14,0,0,0,0
2020,"IV",TRUE,"Кримінальні правопорушення проти статевої свободи та статевої недоторканості особи (р. IV Кримінального кодексу України )",NA,389,0,0,0,342,171,8,12,8,106,107,81,11,9,6,18,75,219,23,7,337,5,0,0,0
2020,"IV",FALSE,"Згвалтування, ст. 152","152",275,0,0,0,237,135,7,8,6,76,79,53,6,2,4,15,40,160,18,4,235,2,0,0,0
2020,"IV",FALSE,"Сексуальне насильство, ст. 153","153",46,0,0,0,41,23,0,3,0,10,16,9,2,1,0,2,11,25,3,0,41,0,0,0,0
2020,"IV",FALSE,"Розбещення неповнолітніх, ст. 156","156",62,0,0,0,55,23,1,1,2,5,17,18,4,7,1,2,16,32,2,3,54,1,0,0,0
2020,"V",TRUE,"Кримінальні правопорушення проти виборчих, трудових та інших особистих прав і свобод людини  і громадянина (р. V Кримінального кодексу України )",NA,2552,0,1,0,2415,56,0,5,17,404,1071,715,104,99,221,181,562,1642,17,13,2409,6,0,0,0
2020,"V",FALSE,"Порушення рівноправності громадян залежно від їх расової, національної належності, релігійних переконань, інвалідності та за іншими ознаками, ст. 161","161",7,0,0,0,6,0,0,0,0,1,2,1,1,1,2,3,0,3,0,0,6,0,0,0,0
2020,"V",FALSE,"Ухилення від сплати аліментів на утримання дітей, ст. 164*","164",827,0,0,0,815,0,0,0,0,93,488,224,10,0,37,43,242,525,5,0,815,0,0,0,0
2020,"V",FALSE,"Перешкоджання законній професійній діяльності журналістів, ст. 171*","171",12,0,0,0,11,0,0,0,0,0,5,4,0,2,0,4,2,5,0,0,11,0,0,0,0
2020,"V",FALSE,"Невиплата заробітної плати, стипендії, пенсії чи інших установлених  законом виплат, ст. 175","175",8,0,0,0,8,0,0,0,0,0,3,5,0,0,1,7,0,1,0,0,8,0,0,0,0
2020,"V",FALSE,"Порушення авторського права і суміжних прав, ст. 176","176",7,0,0,0,5,0,0,0,0,1,3,1,0,0,0,3,0,2,0,0,5,0,0,0,0
2020,"V",FALSE,"Порушення прав на винахід, корисну модель, промисловий зразок, топографію інтегральной мікросхеми, сорт рослин, раціоналізаторську пропозицію, ст. 177","177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"VI",TRUE,"Кримінальні правопорушення проти власності (р. VІ  Кримінального кодексу  України )",NA,52092,1,12,0,48068,4572,143,711,1226,13209,19329,10963,1363,1124,7490,3238,9739,33470,1098,523,47389,617,62,14,4
2020,"VI",FALSE,"Крадіжка, ст. 185","185",41057,0,2,0,38750,2686,130,579,936,10264,15699,9158,1114,870,5801,2170,7819,27496,872,393,38269,435,46,11,2
2020,"VI",FALSE,"Грабіж, ст. 186","186",4819,0,1,0,4382,1255,12,113,223,1509,1790,665,35,35,240,216,826,3111,155,74,4279,97,6,0,1
2020,"VI",FALSE,"Розбій, ст. 187","187",1449,0,0,0,1100,689,0,23,51,462,381,160,17,6,28,55,204,784,43,14,1049,46,5,3,0
2020,"VI",FALSE,"Вимагання, ст. 189","189",431,0,0,0,261,96,0,1,3,93,95,56,8,5,9,55,40,159,0,7,246,15,0,0,0
2020,"VI",FALSE,"Шахрайство, ст. 190","190",3981,0,4,0,3561,131,6,9,37,1027,1453,783,113,133,1151,428,833,2199,55,46,3519,39,3,0,1
2020,"VI",FALSE,"Привласнення, розтрата майна або заволодіння ним шляхом зловживання службовим становищем, ст. 191","191",898,1,2,0,590,4,0,0,0,124,207,184,38,37,265,300,113,176,1,0,588,2,0,0,0
2020,"VI",FALSE,"Умисне знищення або пошкодження майна, ст. 194","194",206,0,0,0,156,32,0,0,4,42,54,45,9,2,14,22,24,104,4,2,153,2,1,0,0
2020,"VI",FALSE,"Самовільне зайняття земельної ділянки та самовільне будівництво, ст. 197-1","197-1",197,0,3,0,182,0,0,0,0,10,33,65,35,39,35,37,54,91,0,0,181,1,0,0,0
2020,"VII",TRUE,"Кримінальні правопорушення у сфері господарської діяльності (р. VІІ Кримінального кодексу України )",NA,1146,0,1,0,989,14,0,0,0,245,338,293,53,60,253,247,203,526,10,3,977,12,0,0,0
2020,"VII",FALSE,"Виготовлення, зберігання, придбання, перевезення, пересилання, ввезення в Україну з метою використання при продажу товарів, збуту або збут підроблених грошей, державних цінних паперів, білетів державної лотереї, марок акцизного податку чи голографічних захисних елементів, ст. 199","199",79,0,0,0,48,5,0,0,0,15,17,11,1,4,2,10,10,28,0,0,48,0,0,0,0
2020,"VII",FALSE,"Незаконні дії з документами на переказ, платіжними картками та іншими засобами доступу до банківських рахунків, електронними грошима, обладнанням для їх виготовлення, ст. 200","200",33,0,0,0,26,0,0,0,0,13,9,2,1,1,10,11,3,12,0,0,26,0,0,0,0
2020,"VII",FALSE,"Зайняття гральним бізнесом, ст. 203-2","203-2",28,0,0,0,25,1,0,0,0,5,14,6,0,0,14,7,5,13,0,0,24,1,0,0,0
2020,"VII",FALSE,"Незаконне виготовлення, зберігання, збут або транспортування з метою збуту підакцизних  товарів, ст. 204","204",232,0,0,0,200,1,0,0,0,22,72,76,11,19,47,52,42,104,2,0,199,1,0,0,0
2020,"VII",FALSE,"Підроблення документів, які подаються для проведення державної реєстрації юридичної особи та фізичних осіб-підприємців, ст. 205-1","205-1",416,0,1,0,400,0,0,0,0,147,138,84,19,12,128,61,79,255,5,0,399,1,0,0,0
2020,"VII",FALSE,"Протиправне заволодіння майном підприємства, установи, організації, ст. 206-2","206-2",9,0,0,0,3,0,0,0,0,0,0,2,1,0,0,1,1,1,0,0,3,0,0,0,0
2020,"VII",FALSE,"Легалізація (відмивання) майна, одержаного злочинним шляхом, ст. 209","209",79,0,0,0,41,4,0,0,0,7,8,23,1,2,8,21,10,10,0,0,41,0,0,0,0
2020,"VII",FALSE,"Нецільове використання бюджетних коштів, здійснення видатків бюджету чи надання кредитів з бюджету без встановлених бюджетних призначень або з їх перевищенням, ст. 210","210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"VII",FALSE,"Видання нормативно-правових актів, що зменшують надходження бюджету або збільшують витрати бюджету всупереч закону, ст. 211","211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"VII",FALSE,"Ухилення від сплати податків, зборів (обов'язкових платежів), ст. 212","212",56,0,0,0,42,0,0,0,0,1,13,23,3,2,10,36,3,3,0,0,41,1,0,0,0
2020,"VII",FALSE,"Порушення порядку здійснення операцій з металобрухтом, ст. 213","213",104,0,0,0,102,0,0,0,0,12,33,40,10,7,8,7,23,68,2,2,102,0,0,0,0
2020,"VII",FALSE,"Доведення банку до неплатоспроможності, ст. 218-1","218-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"VII",FALSE,"Порушення порядку ведення бази даних про вкладників або порядку формування звітності, ст. 220-1","220-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"VII",FALSE,"Фальсифікація фінансових документів та звітності фінансової організації, приховування неплатоспроможності фінансової установи або підстав для відкликання (анулювання) ліцензії фінансової установи, ст. 220-2","220-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"VII",FALSE,"Шахрайство з фінансовими ресурсами, ст. 222","222",75,0,0,0,65,1,0,0,0,16,21,13,4,11,24,17,21,27,0,0,65,0,0,0,0
2020,"VII",FALSE,"Підроблення документів, які подаються для реєстрації випуску цінних паперів, ст. 223-1","223-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"VII",FALSE,"Незаконна приватизація державного, комунального майна, ст. 233","233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"VIII",TRUE,"Кримінальні правопорушення проти довкілля (р. VІІІ Кримінального кодексу  України )",NA,1245,0,1,0,1104,3,0,0,1,207,366,379,82,69,18,76,304,706,15,3,1101,2,1,0,0
2020,"VIII",FALSE,"Порушення правил охорони або використання надр, ст. 240","240",110,0,1,0,97,0,0,0,0,13,29,36,13,6,0,10,33,53,1,0,97,0,0,0,0
2020,"VIII",FALSE,"Незаконна порубка або незаконне перевезення, зберігання, збут лісу, ст. 246","246",532,0,0,0,424,3,0,0,1,101,137,130,28,27,3,19,118,273,11,3,421,2,1,0,0
2020,"IX",TRUE,"Кримінальні правопорушення проти громадської безпеки (р. IX Кримінального кодексу України )",NA,4561,2,5,0,4138,317,3,5,23,791,1370,1409,266,271,147,386,1053,2654,39,6,4060,77,1,0,0
2020,"IX",FALSE,"Створення злочинної організації, ст. 255","255",150,0,2,0,39,15,0,0,0,16,8,15,0,0,5,6,1,32,0,0,37,2,0,0,0
2020,"IX",FALSE,"Сприяння учасникам злочинних організацій та укриття їх злочинної  діяльності, ст. 256","256",2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0
2020,"IX",FALSE,"Бандитизм, ст. 257","257",77,0,0,0,25,17,0,0,0,6,13,4,1,1,0,0,0,25,0,0,15,10,0,0,0
2020,"IX",FALSE,"Терористичний акт, ст. 258","258",8,0,0,0,4,1,0,0,0,1,3,0,0,0,0,1,1,2,0,0,4,0,0,0,0
2020,"IX",FALSE,"Втягнення у вчинення терористичного акту, ст. 258-1","258-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"IX",FALSE,"Публічні заклики до вчинення терористичного акту, ст. 258-2","258-2",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2020,"IX",FALSE,"Створення терористичної групи чи терористичної організації, ст. 258-3","258-3",55,2,0,0,40,10,0,0,0,14,14,11,1,0,2,9,12,19,0,0,39,1,0,0,0
2020,"IX",FALSE,"Сприяння вчиненню терористичного акту , ст. 258-4","258-4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"IX",FALSE,"Фінансування тероризму, ст. 258-5","258-5",1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2,0,0,0,0
2020,"IX",FALSE,"Завідомо неправдиве повідомлення про загрозу безпеці громадян, знищення чи пошкодження об’єктів  власності, ст. 259","259",179,0,0,0,164,27,2,2,3,21,53,56,13,14,15,24,40,93,7,0,162,2,0,0,0
2020,"IX",FALSE,"Створення не передбачених законом воєнізованих або збройних формувань, ст. 260","260",285,0,0,0,265,5,0,0,3,69,106,76,4,7,27,13,98,150,4,0,264,1,0,0,0
2020,"IX",FALSE,"Викрадення, привласнення, вимагання вогнепальної зброї, бойових припасів, вибухових речовин чи радіоактивних матеріалів або заволодіння ними шляхом шахрайства або зловживанням службовим становищем, ст. 262","262",22,0,0,0,15,2,1,1,0,7,6,0,0,0,0,0,1,13,1,0,15,0,0,0,0
2020,"IX",FALSE,"Незаконне поводження зі зброєю, бойовими припасами або вибуховими  речовинами, ст. 263","263",3806,0,3,0,3590,262,0,3,17,659,1179,1243,242,247,92,331,897,2330,27,5,3521,68,1,0,0
2020,"IX",FALSE,"Незаконне виготовлення, переробка чи ремонт вогнепальної зброї або фальсифікація, незаконне видалення чи зміна її маркування, або незаконне виготовлення бойових припасів, вибухових речовин чи вибухових  пристроїв, ст. 263-1","263-1",117,0,0,0,111,8,0,0,0,15,24,42,14,16,0,6,27,78,0,0,109,2,0,0,0
2020,"IX",FALSE,"Недбале зберігання вогнепальної зброї або бойових припасів, ст. 264","264",6,0,0,0,4,0,0,0,0,1,2,1,0,0,0,0,2,2,0,0,4,0,0,0,0
2020,"IX",FALSE,"Незаконне поводження з радіоактивними матеріалами, ст. 265","265",3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2020,"IX",FALSE,"Порушення правил поводження з вибуховими, легкозаймистими та їдкими речовинами або радіоактивними матеріалами, ст. 267","267",3,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,0,0
2020,"X",TRUE,"Кримінальні правопорушення проти безпеки виробництва (р. X Кримінального кодексу України )",NA,55,0,2,0,48,0,0,0,0,4,16,15,7,6,1,33,8,7,0,0,47,1,0,0,0
2020,"XI",TRUE,"Кримінальні правопорушення проти безпеки руху та експлуатації транспорту  (р. XІ Кримінального кодексу України )",NA,6598,0,3,0,6042,472,22,87,204,2004,1810,1209,275,431,299,1333,1381,3197,112,19,5950,91,1,1,0
2020,"XI",FALSE,"Порушення правил безпеки руху або експлуатації залізничного, водного чи повітряного транспорту, ст. 276","276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"XI",FALSE,"Порушення правил безпеки дорожнього  руху або експлуатації транспорту особами,  які керують транспортними засобами, ст. 286","286",4301,0,1,0,3991,132,3,3,34,1136,1212,946,246,411,271,1209,993,1763,22,4,3929,62,0,0,0
2020,"XI",FALSE,"Незаконне заволодіння транспортним засобом, ст. 289","289",2235,0,0,0,1999,341,19,84,169,857,579,249,25,17,23,114,373,1408,89,15,1969,29,1,1,0
2020,"XI",FALSE,"Знищення, підробка або заміна номерів вузлів та агрегатів транспортного  засобу, ст. 290*","290",15,0,0,0,15,0,0,0,0,5,7,2,0,1,0,1,8,5,1,0,15,0,0,0,0
2020,"XII",TRUE,"Кримінальні правопорушення проти громадського порядку та моральності  (р. XІІ Кримінального кодексу України )",NA,2491,0,3,0,2012,170,14,27,91,778,627,379,52,44,165,296,393,1253,45,25,1981,31,0,0,0
2020,"XII",FALSE,"Хуліганство, ст. 296","296",1809,0,3,0,1506,138,5,22,79,627,470,255,27,21,63,243,290,934,25,14,1477,29,0,0,0
2020,"XII",FALSE,"Наруга над могилою, іншим місцем поховання або над тілом померлого,  ст. 297","297",187,0,0,0,183,8,9,4,7,29,65,48,9,12,19,8,29,125,15,6,183,0,0,0,0
2020,"XII",FALSE,"Жорстоке поводження з тваринами, ст. 299","299",51,0,0,0,50,3,0,0,1,7,12,19,5,6,4,3,12,33,1,1,50,0,0,0,0
2020,"XII",FALSE,"Ввезення, виготовлення, збут і розповсюдження порнографічних предметів,  ст. 301","301",191,0,0,0,115,5,0,1,4,38,32,33,4,3,27,21,28,65,1,0,114,1,0,0,0
2020,"XII",FALSE,"Створення або утримання місць розпусти і звідництво, ст. 302","302",62,0,0,0,56,3,0,0,0,19,12,19,4,2,38,18,10,28,0,0,55,1,0,0,0
2020,"XII",FALSE,"Сутенерство або втягнення особи в заняття проституцією, ст. 303","303",45,0,0,0,19,4,0,0,0,7,7,4,1,0,9,5,5,9,0,0,18,1,0,0,0
2020,"XII",FALSE,"Втягнення неповнолітніх у протиправну діяльність, ст. 304","304",93,0,0,0,90,13,0,0,0,55,27,8,0,0,14,1,16,66,3,4,90,0,0,0,0
2020,"XIII",TRUE,"Кримінальні правопорушення у сфері обігу наркотичних засобів, психотропних речовин, їх аналогів або прекурсорів та інші кримінальні правопорушення проти здоров'я населення (р. XІІІ Кримінального кодексу України )",NA,13249,0,1,0,12171,567,0,9,91,3193,5018,3019,354,487,1402,1243,2997,7807,87,37,12052,104,15,1,0
2020,"XIII",FALSE,"Контрабанда наркотичних засобів, психотропних речовин, їх аналогів чи прекурсорів або фальсифікованих лікарських засобів, ст. 305","305",119,0,0,0,84,10,0,0,0,31,32,20,1,0,7,30,15,38,1,0,64,20,0,0,0
2020,"XIII",FALSE,"Використання коштів, здобутих від незаконного обігу наркотичних засобів, психотропних речовин, їх аналогів, прекурсорів, отруйних чи сильнодіючих речовин або отруйних чи сильнодіючих лікарських засобів, ст. 306","306",27,0,0,0,25,12,0,0,0,13,9,3,0,0,3,5,3,17,0,0,25,0,0,0,0
2020,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, зберігання, перевезення, пересилання чи збут наркотичних засобів, психотропних речовин або  їх аналогів, ст. 307","307",2056,0,0,0,1353,451,0,3,21,529,510,250,20,20,192,174,310,838,14,17,1337,14,2,0,0
2020,"XIII",FALSE,"Викрадення, привласнення, вимагання наркотичних засобів, психотропних речовин або їх аналогів чи заволодіння ними шляхом шахрайства або зловживання службовим становищем, ст. 308","308",20,0,0,0,19,13,0,0,0,2,13,4,0,0,0,4,1,14,0,0,18,1,0,0,0
2020,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, зберігання, перевезення чи пересилання наркотичних засобів, психотропних речовин або їх аналогів  без мети збуту, ст. 309","309",9971,0,1,0,9702,164,0,6,71,2611,4274,2388,206,146,710,968,2408,6242,65,19,9613,76,13,1,0
2020,"XIII",FALSE,"Посів або вирощування снотворного маку чи конопель ст. 310","310",1525,0,0,0,1516,25,0,0,0,108,382,530,155,341,529,123,386,1001,6,0,1506,8,2,0,0
2020,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, зберігання, перевезення чи пересилання прекурсорів, ст. 311","311",163,0,0,0,138,27,0,0,0,38,58,39,2,1,18,23,29,84,2,0,137,1,0,0,0
2020,"XIII",FALSE,"Викрадення, привласнення, вимагання прекурсорів або заволодіння ними шляхом шахрайства або зловживання службовим становищем, ст. 312","312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"XIII",FALSE,"Викрадення, привласнення, вимагання обладнання, призначеного для  виготовлення наркотичних засобів, психотропних речовин, або їх аналогів чи заволодіння ним шляхом шахрайства або зловживання службовим становищем та інші незаконні дії з таким обладнанням, ст. 313","313",82,0,0,0,42,9,0,0,0,12,24,6,0,0,4,5,9,27,1,0,42,0,0,0,0
2020,"XIII",FALSE,"Незаконне введення в організм наркотичних засобів,  психотропних речовин або їх аналогів, ст. 314","314",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2020,"XIII",FALSE,"Схиляння до вживання наркотичних засобів,  психотропних речовин або їх аналогів, ст. 315","315",20,0,0,0,19,1,0,0,1,7,9,2,0,0,1,1,3,14,1,0,19,0,0,0,0
2020,"XIII",FALSE,"Незаконне публічне вживання наркотичних засобів, ст. 316","316",7,0,0,0,6,0,0,0,0,2,0,4,0,0,0,0,1,5,0,0,6,0,0,0,0
2020,"XIII",FALSE,"Організація або утримання місць для незаконного вживання, виробництва чи виготовлення наркотичних засобів, психотропних речовин або їх аналогів,  ст. 317","317",260,0,0,0,262,28,0,0,1,54,111,77,13,6,22,18,78,161,3,2,260,1,1,0,0
2020,"XIII",FALSE,"Незаконне виготовлення, підроблення, використання чи збут підроблених документів на отримання наркотичних засобів, психотропних речовин або прекурсорів, ст. 318","318",4,0,0,0,3,1,0,0,0,0,3,0,0,0,0,1,0,2,0,0,3,0,0,0,0
2020,"XIII",FALSE,"Незаконна видача рецепта на право придбання наркотичних засобів або психотропних речовин, ст. 319","319",2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,2,0,0,0,0
2020,"XIII",FALSE,"Порушення встановлених правил обігу наркотичних засобів, психотропних речовин, їх аналогів  або прекурсорі, ст. 320","320",21,0,0,0,21,0,0,0,0,6,4,6,1,4,16,10,9,2,0,0,21,0,0,0,0
2020,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, перевезення, пересилання, зберігання з метою збуту або збут отруйних чи сильнодіючих речовин або отруйних чи сильнодіючих лікарських засобів, ст. 321","321",83,0,0,0,81,22,0,0,0,24,32,19,3,3,17,11,11,55,3,1,78,3,0,0,0
2020,"XIII",FALSE,"Незаконна організація або утримання місць для вживання одурманюючих засобів, ст. 322","322",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2020,"XIII",FALSE,"Спонукання неповнолітніх до застосування допінгу, ст. 323","323",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"XIII",FALSE,"Схиляння неповнолітніх до вживання одурманюючих засобів, ст. 324","324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"XIV",TRUE,"Кримінальні правопорушення у сфері охорони державної таємниці, недоторканності державних кордонів, забезпечення призову та мобілізації (р. XІV Кримінального кодексу України )",NA,313,0,0,0,267,14,0,0,0,156,49,49,9,4,2,41,90,132,1,3,238,28,1,3,0
2020,"XIV",FALSE,"Незаконне переправлення осіб через державний кордон України, ст. 332","332",83,0,0,0,51,12,0,0,0,10,15,22,3,1,1,8,9,34,0,0,43,7,1,1,0
2020,"XIV",FALSE,"Порушення порядку в'їзду на тимчасово окуповану територію України та виїзду з неї, ст. 332-1","332-1",4,0,0,0,4,2,0,0,0,0,2,2,0,0,1,2,2,0,0,0,4,0,0,0,0
2020,"XIV",FALSE,"Незаконне перетинання державного кордону України, ст. 332-2","332-2",23,0,0,0,21,1,0,0,0,4,7,9,0,1,0,2,1,15,0,3,0,20,1,2,0
2020,"XIV",FALSE,"Ухилення від призову на строкову військову службу, військову службу за призовом осіб офіцерського складу, ст. 335*","335",130,0,0,0,124,0,0,0,0,124,0,0,0,0,0,3,56,65,0,0,124,0,0,0,0
2020,"XIV",FALSE,"Ухилення від проходження служби цивільного захисту в особливий період чи у разі проведення цільової мобілізації, ст. 336-1","336-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"XV",TRUE,"Кримінальні правопорушення проти авторитету органів державної влади, органів місцевого самоврядування,об'єднань громадян та кримінальні правопорушення проти журналістів (р. XV Кримінального кодексу України )",NA,4196,0,0,0,3733,233,1,6,47,1032,1396,980,154,117,770,608,870,2175,51,29,3671,58,4,7,0
2020,"XV",FALSE,"Захоплення державних або громадських будівель чи споруд, ст. 341","341",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"XV",FALSE,"Опір представникові влади, працівникові правоохоронного органу, державному виконавцю, приватному виконавцю, члену громадського формування з охорони громадського порядку і державного кордону або військовослужбовцеві, уповноваженій особі Фонду гарантування вкладів фізичних осіб, ст. 342","342",211,0,0,0,194,16,0,0,3,59,83,45,3,1,20,29,38,125,2,0,190,2,2,0,0
2020,"XV",FALSE,"Погроза або насильство щодо працівника правоохоронного органу, ст. 345","345",719,0,0,0,635,71,0,1,7,214,244,144,15,10,55,111,144,378,2,0,629,6,0,0,0
2020,"XV",FALSE,"Погроза або насильство щодо журналіста, ст. 345-1","345-1",5,0,0,0,5,0,0,0,0,1,0,3,1,0,0,3,1,1,0,0,5,0,0,0,0
2020,"XV",FALSE,"Умисне знищення або пошкодження майна працівника правоохоронного органу, працівника органу державної виконавчої служби чи приватного виконавця, ст. 347","347",7,0,0,0,5,0,0,0,0,0,2,3,0,0,0,2,1,2,0,0,5,0,0,0,0
2020,"XV",FALSE,"Умисне знищення або пошкодження майна журналіста, ст. 347-1","347-1",2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,2,0,0,0,0
2020,"XV",FALSE,"Посягання на життя працівника правоохоронного органу, члена громадського формування з охорони громадського порядку і державного кордону або військовослужбовця, ст. 348","348",30,0,0,0,16,7,0,0,0,1,5,8,2,0,0,5,1,8,2,0,16,0,0,0,0
2020,"XV",FALSE,"Посягання на життя журналіста, ст. 348-1","348-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"XV",FALSE,"Захоплення представника влади або працівника правоохоронного органу як заручника, ст. 349","349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
