"Year","Chapter","IsChp","Article","Art","FS27X1","FS27X2","FS27X3","FS27X4","FS27X5","FS27X6","FS27X7","FS27X8"
2016,"V",FALSE,"Невиплата заробітної плати, стипендії, пенсії чи інших установлених законом виплат, ст.175","175",0,NA,0,0,0,NA,0,0
2016,"V",FALSE,"Порушення авторського права і суміжних прав, ст.176","176",0,NA,0,0,0,NA,0,0
2016,"V",FALSE,"Порушення прав на винахід, корисну модель, промисловий зразок, топографію інтегральной мікросхеми, сорт рослин, раціоналізаторську пропозицію, ст.177","177",0,NA,0,0,0,NA,0,0
2016,"VI",TRUE,"Правопорушення проти власності (р. VІ КК України)",NA,0,NA,0,0,0,NA,0,0
2016,"VI",FALSE,"Крадіжка, ст.185","185",0,NA,0,0,0,NA,0,0
2016,"VI",FALSE,"Грабіж, ст.186","186",0,NA,0,0,0,NA,0,0
2016,"VI",FALSE,"Розбій, ст.187","187",0,NA,0,0,0,NA,0,0
2016,"VI",FALSE,"Вимагання, ст.189","189",0,NA,0,0,0,NA,0,0
2016,"VI",FALSE,"Шахрайство, ст.190","190",0,NA,0,0,0,NA,0,0
2016,"VI",FALSE,"Привласнення, розтрата майна або заволодіння ним шляхом зловживання службовим становищем , ст.191","191",0,NA,0,0,0,NA,0,0
2016,"VI",FALSE,"Умисне знищення або пошкодження майна, ст.194","194",0,NA,0,0,0,NA,0,0
2016,"VII",TRUE,"Правопорушення у сфері господарської діяльності(р. VІІ КК України)",NA,0,NA,0,0,0,NA,0,0
2016,"VII",FALSE,"Виготовлення, зберігання, придбання, перевезення, пересилання, ввезення в Україну з метою збуту або збут підроблених грошей, державних цінних паперів чи білетів державної лотереї, ст.199","199",0,NA,0,0,0,NA,0,0
2016,"VII",FALSE,"Незаконні дії з документами на переказ, платіжними  картками та іншими засобами доступу до банківських рахунків, обладнанням для їх  виготовлення , ст.200","200",0,NA,0,0,0,NA,0,0
2016,"VII",FALSE,"Незаконне виготовлення, зберігання, збут або транспортування з метою збуту підакцизних  товарів, ст.204","204",0,NA,0,0,0,NA,0,0
2016,"VII",FALSE,"Фіктивне підприємництво, ст.205","205",0,NA,0,0,0,NA,0,0
2016,"VII",FALSE,"Легалізація (відмивання) доходів, одержаних злочинним шляхом, ст.209","209",0,NA,0,0,0,NA,0,0
2016,"VII",FALSE,"Нецільове використання бюджетних коштів, здійснення видатків бюджету чи надання кредитів з бюджету без встановлених бюджетних призначень або з їх перевищенням, ст.210","210",0,NA,0,0,0,NA,0,0
2016,"VII",FALSE,"Видання нормативно-правових актів, що зменшують надходження бюджету або збільшують витрати бюджету всупереч закону, ст.211","211",0,NA,0,0,0,NA,0,0
2016,"VII",FALSE,"Порушення порядку здійснення операцій з металобрухтом, ст.213","213",0,NA,0,0,0,NA,0,0
2016,"VII",FALSE,"Шахрайство з фінансовими ресурсами, ст.222","222",0,NA,0,0,0,NA,0,0
2016,"VII",FALSE,"Підроблення документів, які подаються для реєстрації випуску цінних паперів, ст.223-1","223-1",0,NA,0,0,0,NA,0,0
2016,"VII",FALSE,"Незаконна приватизація державного, комунального майна, ст.233","233",0,NA,0,0,0,NA,0,0
2016,"VIII",TRUE,"Правопорушення проти довкілля (р. VІІІ КК України)",NA,0,NA,0,0,0,NA,0,0
2016,"IX",TRUE,"Правопорушення проти громадської безпеки(р. IX КК України)",NA,0,NA,0,0,0,NA,0,0
2016,"IX",FALSE,"Створення злочинної організації , ст.255","255",0,NA,0,0,0,NA,0,0
2016,"IX",FALSE,"Сприяння учасникам злочинних організацій та укриття їх злочинної діяльності, ст.256","256",0,NA,0,0,0,NA,0,0
2016,"IX",FALSE,"Бандитизм, ст.257","257",0,NA,0,0,0,NA,0,0
2016,"IX",FALSE,"Завідомо неправдиве повідомлення про загрозу безпеці громадян, знищення чи пошкодження об’єктів  власності, ст.259","259",0,NA,0,0,0,NA,0,0
2016,"IX",FALSE,"Викрадення, привласнення, вимагання вогнепальної зброї, бойових припасів, вибухових речовин чи радіоактивних матеріалів або заволодіння ними шляхом шахрайства або зловживанням службовим становищем., ст.262","262",0,NA,0,0,0,NA,0,0
2016,"IX",FALSE,"Незаконне поводження зі зброєю, бойовими припасами або вибуховими речовинами, ст.263","263",0,NA,0,0,0,NA,0,0
2016,"IX",FALSE,"Недбале зберігання вогнепальної зброї або бойових припасів, ст.364","364",0,NA,0,0,0,NA,0,0
2016,"IX",FALSE,"Незаконне поводження з радіоактивними матеріалами, ст.365","365",0,NA,0,0,0,NA,0,0
2016,"IX",FALSE,"Порушення правил поводження з вибуховими, легкозаймистими та їдкими речовинами або радіоактивними матеріалами , ст.367","367",0,NA,0,0,0,NA,0,0
2016,"X",TRUE,"Правопорушення проти безпеки виробництва (р. X КК України)",NA,0,NA,0,0,0,NA,0,0
2016,"XI",TRUE,"Правопорушення проти безпеки руху та експлуатації транспорту (р. XІ КК України)",NA,0,NA,0,0,0,NA,0,0
2016,"XI",FALSE,"Порушення правил безпеки руху або експлуатації залізничного, водного чи повітряного транспорту, ст.276","276",0,NA,0,0,0,NA,0,0
2016,"XI",FALSE,"Порушення правил безпеки дорожнього  руху або експлуатації транспорту особами,  які керують транспортними засобами, ст.286","286",0,NA,0,0,0,NA,0,0
2016,"XI",FALSE,"Незаконне заволодіння транспортним засобом, ст.289","289",0,NA,0,0,0,NA,0,0
2016,"XI",FALSE,"Знищення, підробка або заміна номерів вузлів та агрегатів транспортного засобу, ст.290","290",0,NA,0,0,0,NA,0,0
2016,"XII",TRUE,"Правопорушення проти громадського порядку та моральності (р. XІІ КК України)",NA,0,NA,0,0,0,NA,0,0
2016,"XII",FALSE,"Хуліганство, ст.296","296",0,NA,0,0,0,NA,0,0
2016,"XII",FALSE,"Сутенерство або втягнення особи в заняття проституцією, ст.303","303",0,NA,0,0,0,NA,0,0
2016,"XII",FALSE,"Втягнення неповнолітніх у злочинну діяльність, ст.304","304",0,NA,0,0,0,NA,0,0
2016,"XIII",TRUE,"Правопорушенняу сфері обігу наркотичних засобів, психотропних речовин, їх аналогів або прекурсорів та інші злочини проти здоров'я населення (р. XІІІ КК України)",NA,0,NA,0,0,0,NA,0,0
2016,"XIII",FALSE,"Контрабанда наркотичних засобів, психотропних речовин, їх аналогів  або прекурсорів або фальсифікованих лікарських засобів , ст.305","305",0,NA,0,0,0,NA,0,0
2016,"XIII",FALSE,"Використання коштів, здобутих від незаконного обігу наркотичних засобів, психотропних речовин, їх аналогів або прекурсорів отруйних чи сильнодіючих речовин або отруйних чи сильнодіючих лікарських засобів, ст.306","306",0,NA,0,0,0,NA,0,0
2016,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, зберігання, перевезення, пересилання чи збут наркотичних засобів, психотропних речовин або їх аналогів, ст.307","307",0,NA,0,0,0,NA,0,0
2016,"XIII",FALSE,"Викрадення, привласнення, вимагання наркотичних засобів, психотропних речовин або їх аналогів чи заволодіння ними шляхом шахрайства або зловживання службовим становищем, ст.308","308",0,NA,0,0,0,NA,0,0
2016,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, зберігання, перевезення чи пересилання наркотичних засобів, психотропних речовин або їх аналогів  без мети збуту, ст.309","309",0,NA,0,0,0,NA,0,0
2016,"XIII",FALSE,"Посів або вирощування снотворного маку чи конопель, ст.310","310",0,NA,0,0,0,NA,0,0
2016,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, зберігання, перевезення чи пересилання прекурсорів, ст.311","311",0,NA,0,0,0,NA,0,0
2016,"XIII",FALSE,"Викрадення, привласнення, вимагання прекурсорів або заволодіння ними шляхом шахрайства або службовим становищем, ст.312","312",0,NA,0,0,0,NA,0,0
2016,"XIII",FALSE,"Викрадення, привласнення, вимагання обладнання, призначеного для  виготовлення наркотичних засобів, психотропних речовин, або їх аналогів чи заволодіння ним шляхом шахрайства або зловживання службовим становищем та інші незаконні дії з таким обладнанням, ст.313","313",0,NA,0,0,0,NA,0,0
2016,"XIII",FALSE,"Незаконне введення в організм наркотичних засобів,  психотропних речовин або їх аналогів , ст.314","314",0,NA,0,0,0,NA,0,0
2016,"XIII",FALSE,"Схиляння до вживання наркотичних засобів,  психотропних речовин або їх аналогів, ст.315","315",0,NA,0,0,0,NA,0,0
2016,"XIII",FALSE,"Незаконне публічне вживання наркотичних засобів , ст.316","316",0,NA,0,0,0,NA,0,0
2016,"XIII",FALSE,"Організація або утримання місць для незаконного вживання, виробництва чи виготовлення наркотичних засобів, психотропних речовин або їх аналогів, ст.317","317",0,NA,0,0,0,NA,0,0
2016,"XIII",FALSE,"Незаконне виготовлення, підроблення, використання чи збут підроблених документів на отримання наркотичних засобів, психотропних речовин або прекурсорів, ст.318","318",0,NA,0,0,0,NA,0,0
2016,"XIII",FALSE,"Незаконна видача рецепта на право придбання наркотичних засобів або психотропних речовин, ст.319","319",0,NA,0,0,0,NA,0,0
2016,"XIII",FALSE,"Порушення встановлених правил обігу наркотичних засобів, психотропних речовин, їх аналогів  або прекурсорів, ст.320","320",0,NA,0,0,0,NA,0,0
2016,"XIII",FALSE,"Незаконне виробництво, виготовлення, придбання, перевезення, пересилання, зберігання з метою збуту або збут отруйних чи сильнодіючих речовин або отруйних чи сильнодіючих лікарських засобів, ст.321","321",0,NA,0,0,0,NA,0,0
2016,"XIII",FALSE,"Незаконна організація або утримання місць для вживання одурманюючих засобів, ст.322","322",0,NA,0,0,0,NA,0,0
2016,"XIII",FALSE,"Спонукання неповнолітніх до застосування допінгу, ст.323","323",0,NA,0,0,0,NA,0,0
2016,"XIII",FALSE,"Схиляння неповнолітніх до вживання одурманюючих засобів, ст.324","324",0,NA,0,0,0,NA,0,0
2016,"XIV",TRUE,"Правопорушення у сфері охорони державної таємниці, недоторканності державних кордонів, забезпечення призову та мобілізації(р. XІV КК України)",NA,0,NA,0,0,0,NA,0,0
2016,"XV",TRUE,"Правопорушення проти авторитету органів державної влади, органів місцевого самоврядування та об'єднань громадян (р. XV КК України)",NA,0,NA,0,0,0,NA,0,0
2016,"XV",FALSE,"Опір представникові влади, працівникові правоохоронного органу, державному виконавцю, члену громадського формування з охорони громадського порядку і державного кордону або військовослужбовцеві , ст.342","342",0,NA,0,0,0,NA,0,0
2016,"XV",FALSE,"Погроза або насильство щодо працівника правоохоронного органу, ст.345","345",0,NA,0,0,0,NA,0,0
2016,"XV",FALSE,"Умисне знищення або пошкодження майна працівника правоохоронного органу, ст.347","347",0,NA,0,0,0,NA,0,0
2016,"XV",FALSE,"Посягання на життя працівника правоохоронного органу, члена громадського формування з охорони громадського порядку і державного кордону або військовослужбовця, ст.348","348",0,NA,0,0,0,NA,0,0
2016,"XV",FALSE,"Захоплення представника влади або працівника правоохоронного органу як заручника, ст.349","349",0,NA,0,0,0,NA,0,0
2016,"XV",FALSE,"Примушування до виконання чи невиконання цивільно-правових забов’язань, ст.355","355",0,NA,0,0,0,NA,0,0
2016,"XV",FALSE,"Викрадення, привласнення, вимагання документів, штампів, печаток, заволодіння ними шляхом шахрайства чи зловживання службовим становищем або їх пошкодження, ст.357","357",0,NA,0,0,0,NA,0,0
2016,"XV",FALSE,"Підроблення документів, печаток, штампів та бланків, а також збут чи використання підроблених документів, печаток, штампів, ст.358","358",0,NA,0,0,0,NA,0,0
2016,"XVI",TRUE,"Правопорушення у сфері використання електронно-обчислювальних машин (комп'ютерів ), систем та комп'ютерних мереж і мереж електрозв'язку (р. XVI КК України)",NA,0,NA,0,0,0,NA,0,0
2016,"XVII",TRUE,"Правопорушення у сфері службової діяльності та професійної діяльності, пов'язаної з наданням публічних послуг(р. XVII КК України)",NA,0,NA,0,0,0,NA,0,0
2016,"XVII",FALSE,"Зловживання владою або службовим становищем, ст.364","364",0,NA,0,0,0,NA,0,0
2016,"XVII",FALSE,"Зловживання повноваженнями службовою особою юридичної особи приватного права незалежно від організаційно-правової форми, ст.364-1","364-1",0,NA,0,0,0,NA,0,0
2016,"XVII",FALSE,"Перевищення влади або службових повноважень, ст.365","365",0,NA,0,0,0,NA,0,0
2016,"XVII",FALSE,"Перевищення повноважень службовою особою юридичної особи приватного права незалежно від організаційно-правової форми, ст.365-1","365-1",0,NA,0,0,0,NA,0,0
2016,"XVII",FALSE,"Зловживання повноваженями особами, які надають публічні послуги, ст.365-2","365-2",0,NA,0,0,0,NA,0,0
2016,"XVII",FALSE,"Службове підроблення, ст.366","366",0,NA,0,0,0,NA,0,0
2016,"XVII",FALSE,"Службова недбалість, ст.367","367",0,NA,0,0,0,NA,0,0
2016,"XVII",FALSE,"Одержання хабара / Прийняття пропозиції, обіцянки або одержання неправомірної вигоди службовою особою, ст. 368","368",0,NA,0,0,0,NA,0,0
2016,"XVII",FALSE,"Незаконне збагачення, ст.368-2","368-2",0,NA,0,0,0,NA,0,0
2016,"XVII",FALSE,"Комерційний підкуп / підкуп службової особи юридичної особи приватного права незалежно від організаційно-правової форми, ст. 368-3","368-3",0,NA,0,0,0,NA,0,0
2016,"XVII",FALSE,"Підкуп особи, яка надає публічні послуги, ст.368-4","368-4",0,NA,0,0,0,NA,0,0
2016,"XVII",FALSE,"Пропозиція або давання хабара / Пропозиція або надання неправомірної вигоди службовій особі, ст. 369","369",0,NA,0,0,0,NA,0,0
2016,"XVII",FALSE,"Зловживання впливом, ст.369-2","369-2",0,NA,0,0,0,NA,0,0
2016,"XVII",FALSE,"Провокація хабара або комерційного підкупу / Провокація підкупу, ст. 370","370",0,NA,0,0,0,NA,0,0
2016,"XVIII",TRUE,"Правопорушення проти правосуддя(р. XVIII КК України)",NA,0,NA,0,0,0,NA,0,0
2016,"XVIII",FALSE,"Погроза або насильство щодо судді, народного засідателя чи присяжного, ст.377","377",0,NA,0,0,0,NA,0,0
2016,"XVIII",FALSE,"Посягання на життя судді, народного засідателя чи присяжного у зв’язку з їх діяльністю, пов’язаною із здійсненням  правосуддя, ст.379","379",0,NA,0,0,0,NA,0,0
2016,"XVIII",FALSE,"Невиконання слідчим вказівок прокурора, ст.381-1","381-1",0,NA,0,0,0,NA,0,0
2016,"XVIII",FALSE,"Умисне невиконання угоди про примирення або про визнання винуваності, ст.389-1","389-1",0,NA,0,0,0,NA,0,0
2016,"XVIII",FALSE,"Дії, що дезорганізують роботи виправних установ, ст.392","392",0,NA,0,0,0,NA,0,0
2016,"XVIII",FALSE,"Втеча з місця позбавлення волі або з-під варти, ст.393","393",0,NA,0,0,0,NA,0,0
2016,"XVIII",FALSE,"Порушення правил адміністративного нагляду, ст.395","395",0,NA,0,0,0,NA,0,0
2016,"XVIII",FALSE,"Погроза або насильство щодо захисника чи представника особи, ст.398","398",0,NA,0,0,0,NA,0,0
2016,"XVIII",FALSE,"Посягання на життя захисника чи представника особи у зв’язку з діяльністю, пов’язаною з наданням правової допомоги, ст.400","400",0,NA,0,0,0,NA,0,0
2016,"XIX",TRUE,"Правопорушення проти встановленого порядку несення військової служби (військові злочини)(р. XIХ КК України)",NA,0,NA,0,0,0,NA,0,0
2016,"XIX",FALSE,"Опір начальникові або примушування його до порушення службових обов’язків, ст.404","404",0,NA,0,0,0,NA,0,0
2016,"XIX",FALSE,"Погроза або насильство щодо начальника, ст.405","405",0,NA,0,0,0,NA,0,0
2016,"XIX",FALSE,"Порушення статутних правил взаємовідносин між війсковослужбовцями за відсутності відносин підлеглості, ст.406","406",0,NA,0,0,0,NA,0,0
2016,"XIX",FALSE,"Самовільне залишення військової частини або місця служби, ст.407","407",0,NA,0,0,0,NA,0,0
2016,"XIX",FALSE,"Дезертирство, ст.408","408",0,NA,0,0,0,NA,0,0
2016,"XIX",FALSE,"Ухилення від військової служби шляхом самокалічення або іншим способом, ст.409","409",0,NA,0,0,0,NA,0,0
2016,"XIX",FALSE,"Викрадення, привласнення, вимагання військовослужбовцем зброї, бойових припасів, вибухових або інших бойових речовин, засобів пересування,  військової та спеціальної техніки чи іншого військового майна, а також заволодіння ними шляхом шахрайства або зловживання службовим становищем, ст.410","410",0,NA,0,0,0,NA,0,0
2016,"XIX",FALSE,"Умисне знищення або пошкодження військового майна, ст.411","411",0,NA,0,0,0,NA,0,0
2016,"XIX",FALSE,"Порушення правил поводження зі зброєю, а також із речовинами і предметами, що становлять підвищену небезпеку для оточення, ст.414","414",0,NA,0,0,0,NA,0,0
2016,"XIX",FALSE,"Порушення правил водіння або експлуатації машин, ст.415","415",0,NA,0,0,0,NA,0,0
2016,"XIX",FALSE,"Порушення правил польотів або підготовки до них, ст.416","416",0,NA,0,0,0,NA,0,0
2016,"XIX",FALSE,"Порушення правил кораблеводіння, ст.417","417",0,NA,0,0,0,NA,0,0
2016,"XIX",FALSE,"Порушення статутних правил вартової служби чи патрулювання, ст.418","418",0,NA,0,0,0,NA,0,0
2016,"XIX",FALSE,"Порушення правил несення прикордонної служби, ст.419","419",0,NA,0,0,0,NA,0,0
2016,"XIX",FALSE,"Порушення правил несення бойового чергування, ст.420","420",0,NA,0,0,0,NA,0,0
2016,"XIX",FALSE,"Порушення статутних правил внутрішньої служби, ст.421","421",0,NA,0,0,0,NA,0,0
2016,"XIX",FALSE,"Розголошення відомостей військового характеру, що становлять державну таємницю, або втрата документів чи матеріалів, що містять такі відомості, ст. 422","422",0,NA,0,0,0,NA,0,0
2016,"XIX",FALSE,"Зловживання військової службової особи владою або службовим становищем, ст.423","423",0,NA,0,0,0,NA,0,0
2016,"XIX",FALSE,"Перевищення військовою службовою особою влади чи службових повноважень, ст.424","424",0,NA,0,0,0,NA,0,0
2016,"XIX",FALSE,"Недбале ставлення до військової служби, ст.425","425",0,NA,0,0,0,NA,0,0
2016,"XIX",FALSE,"Бездіяльність військової влади, ст.426","426",0,NA,0,0,0,NA,0,0
2016,"XX",TRUE,"Правопорушення проти миру, безпеки людства та міжнародного правопорядку(р. XX КК України)",NA,0,NA,0,0,0,NA,0,0
